searge, name
field_72340_a, minX
field_72400_f, server
field_72401_g, bannedPlayers
field_72402_d, viewDistance
field_72403_e, DATE_FORMAT
field_72404_b, playerEntityList
field_72405_c, maxPlayers
field_72407_n, commandsAllowedForAll
field_72408_o, playerPingIndex
field_72409_l, whiteListEnforced
field_72410_m, gameType
field_72411_j, whiteListedPlayers
field_72412_k, playerDataManager
field_72413_h, bannedIPs
field_72414_i, ops
field_72416_e, hostPlayerData
field_72448_b, y
field_72449_c, z
field_72450_a, x
field_72595_f, requestIdAsString
field_72596_d, requestId
field_72597_e, challengeValue
field_72598_b, timestamp
field_72599_c, randomChallenge
field_72614_f, serverSocketList
field_72615_d, maxStopWait
field_72616_e, socketList
field_72617_b, server
field_72618_c, rconThread
field_72619_a, running
field_72629_g, lastAuthCheckTime
field_72630_n, buffer
field_72631_o, incomingPacket
field_72632_l, worldName
field_72633_m, querySocket
field_72634_j, maxPlayers
field_72635_k, serverMotd
field_72636_h, queryPort
field_72637_i, serverPort
field_72638_v, lastQueryResponseTime
field_72639_u, output
field_72640_t, time
field_72641_s, queryClients
field_72642_r, serverHostname
field_72643_q, queryHostname
field_72644_p, idents
field_72647_g, rconPort
field_72648_l, clientThreads
field_72649_j, serverSocket
field_72650_k, rconPassword
field_72651_h, serverPort
field_72652_i, hostname
field_72657_g, loggedIn
field_72658_j, rconPassword
field_72659_h, clientSocket
field_72660_i, buffer
field_72666_a, HEX_DIGITS
field_72673_b, output
field_72674_a, byteArrayOutput
field_72697_d, dirtyEntries
field_72698_e, playerViewRadius
field_72699_b, players
field_72700_c, entryMap
field_72701_a, world
field_72738_E, damagedBlocks
field_72739_F, renderDistanceChunks
field_72740_G, renderEntitiesStartupCounter
field_72748_H, countEntitiesTotal
field_72749_I, countEntitiesRendered
field_72750_J, countEntitiesHidden
field_72755_R, renderInfos
field_72769_h, world
field_72770_i, renderEngine
field_72771_w, glSkyList
field_72772_v, starGLCallList
field_72773_u, cloudTickCounter
field_72777_q, mc
field_72781_x, glSkyList2
field_72782_b, world
field_72783_a, server
field_72792_d, maxTrackingDistanceThreshold
field_72793_b, entries
field_72794_c, trackedEntityHashTable
field_72795_a, world
field_72814_d, empty
field_72815_e, world
field_72816_b, chunkZ
field_72817_c, chunkArray
field_72818_a, chunkX
field_72982_D, villageCollection
field_72984_F, profiler
field_72985_G, spawnHostileMobs
field_72986_A, worldInfo
field_72987_B, findingSpawnPoint
field_72988_C, mapStorage
field_72992_H, spawnPeacefulMobs
field_72994_J, lightUpdateBlockList
field_72995_K, isRemote
field_72996_f, loadedEntityList
field_72997_g, unloadedEntityList
field_72999_e, scheduledUpdatesAreImmediate
field_73001_c, cloudColour
field_73003_n, prevRainingStrength
field_73004_o, rainingStrength
field_73005_l, updateLCG
field_73006_m, DIST_HASH_MAGIC
field_73007_j, weatherEffects
field_73008_k, skylightSubtracted
field_73010_i, playerEntities
field_73011_w, provider
field_73012_v, rand
field_73016_r, lastLightningBolt
field_73017_q, thunderingStrength
field_73018_p, prevThunderingStrength
field_73019_z, saveHandler
field_73020_y, chunkProvider
field_73021_x, eventListeners
field_73032_d, entityList
field_73033_b, clientChunkProvider
field_73035_a, connection
field_73036_L, entitySpawnQueue
field_73037_M, mc
field_73038_N, previousActiveChunkSet
field_73058_d, disableLevelSaving
field_73061_a, server
field_73062_L, entityTracker
field_73063_M, playerChunkMap
field_73064_N, pendingTickListEntriesHashSet
field_73065_O, pendingTickListEntriesTreeSet
field_73068_P, allPlayersSleeping
field_73071_a, DEMO_WORLD_SETTINGS
field_73072_L, DEMO_WORLD_SEED
field_73088_d, isDestroyingBlock
field_73089_e, initialDamage
field_73090_b, player
field_73091_c, gameType
field_73092_a, world
field_73093_n, initialBlockDamage
field_73094_o, durabilityRemainingOnBlock
field_73097_j, receivedFinishDiggingPacket
field_73100_i, curblockDamage
field_73102_f, gameModeTicks
field_73103_d, demoTimeExpired
field_73104_e, demoEndedReminder
field_73105_c, displayedIntro
field_73112_e, partialBlockProgress
field_73115_a, miningPlayerEntId
field_73126_f, encodedPosZ
field_73127_g, encodedRotationYaw
field_73128_d, encodedPosX
field_73129_e, encodedPosY
field_73130_b, range
field_73131_c, updateFrequency
field_73132_a, trackedEntity
field_73133_n, playerEntitiesUpdated
field_73134_o, trackingPlayers
field_73135_l, motionZ
field_73136_m, updateCounter
field_73137_j, lastTrackedEntityMotionX
field_73138_k, lastTrackedEntityMotionY
field_73139_h, encodedRotationPitch
field_73140_i, lastHeadMotion
field_73141_v, ridingEntity
field_73142_u, ticksSinceLastForcedTeleport
field_73143_t, sendVelocityUpdates
field_73144_s, updatedPlayerVisibility
field_73145_r, lastTrackedEntityPosZ
field_73146_q, lastTrackedEntityPosY
field_73147_p, lastTrackedEntityPosX
field_73161_b, random
field_73163_a, world
field_73168_g, noiseData4
field_73172_c, genNetherBridge
field_73174_n, netherrackExculsivityNoiseGen
field_73177_m, slowsandGravelNoiseGen
field_73184_r, gravelNoise
field_73185_q, slowsandNoise
field_73212_b, noiseGen6
field_73214_a, noiseGen5
field_73220_k, rand
field_73229_q, mapFeaturesEnabled
field_73230_p, world
field_73231_z, biomesForGeneration
field_73235_d, world
field_73236_b, loadedChunks
field_73238_a, blankChunk
field_73244_f, loadedChunks
field_73247_e, chunkLoader
field_73248_b, droppedChunks
field_73251_h, world
field_73672_b, serverProperties
field_73673_c, serverPropertiesFile
field_73692_f, banEndDate
field_73693_g, reason
field_73694_d, banStartDate
field_73695_e, bannedBy
field_73698_a, DATE_FORMAT
field_73701_b, sender
field_73702_a, command
field_73723_d, systemTime
field_73724_e, loadingSuccess
field_73725_b, mc
field_73726_c, currentlyDisplayedText
field_73727_a, message
field_73735_i, zLevel
field_73837_f, updateCounter
field_73838_g, overlayMessage
field_73839_d, mc
field_73840_e, persistantChatGUI
field_73841_b, itemRenderer
field_73842_c, rand
field_73843_a, prevVignetteBrightness
field_73844_j, animateOverlayMessageColor
field_73845_h, overlayMessageTime
field_73973_d, buttonResetDemo
field_73974_b, minceraftRoll
field_73975_c, splashText
field_73977_n, viewportTexture
field_73978_o, TITLE_PANORAMA_PATHS
field_73979_m, panoramaTimer
field_74277_g, lastSyncSysClock
field_74280_b, elapsedTicks
field_74286_b, username
field_74293_b, pixelBuffer
field_74294_c, pixelValues
field_74295_a, DATE_FORMAT
field_74310_D, keyBindChat
field_74311_E, keyBindSneak
field_74312_F, keyBindAttack
field_74313_G, keyBindUseItem
field_74314_A, keyBindJump
field_74316_C, keyBindDrop
field_74317_L, mc
field_74318_M, difficulty
field_74319_N, hideGUI
field_74320_O, thirdPersonView
field_74321_H, keyBindPlayerList
field_74322_I, keyBindPickBlock
field_74323_J, keyBindCommand
field_74324_K, keyBindings
field_74325_U, debugCamEnable
field_74326_T, smoothCamera
field_74329_Q, showDebugProfilerChart
field_74330_P, showDebugInfo
field_74332_R, lastServer
field_74333_Y, gammaSetting
field_74334_X, fovSetting
field_74335_Z, guiScale
field_74336_f, viewBobbing
field_74337_g, anaglyph
field_74338_d, invertMouse
field_74341_c, mouseSensitivity
field_74343_n, chatVisibility
field_74344_o, chatColours
field_74345_l, clouds
field_74347_j, fancyGraphics
field_74348_k, ambientOcclusion
field_74350_i, limitFramerate
field_74351_w, keyBindForward
field_74352_v, enableVsync
field_74353_u, fullScreen
field_74354_ai, optionsFile
field_74355_t, snooperEnabled
field_74357_r, chatOpacity
field_74358_q, chatLinksPrompt
field_74359_p, chatLinks
field_74362_aa, particleSetting
field_74363_ab, language
field_74364_ag, PARTICLES
field_74366_z, keyBindRight
field_74367_ae, GUISCALES
field_74368_y, keyBindBack
field_74370_x, keyBindLeft
field_74375_b, deltaY
field_74377_a, deltaX
field_74385_A, isFloat
field_74386_B, isBoolean
field_74387_C, translation
field_74512_d, keyCode
field_74513_e, pressed
field_74514_b, HASH
field_74515_c, keyDescription
field_74516_a, KEYBIND_ARRAY
field_74522_a, COLOR_BUFFER
field_74541_b, lineString
field_74542_c, chatLineID
field_74543_a, updateCounterCreated
field_74586_f, rotationZ
field_74587_g, rotationYZ
field_74588_d, rotationX
field_74589_e, rotationXZ
field_74596_h, rotationXY
field_74746_b, tagType
field_74747_a, tagList
field_74748_a, data
field_74749_a, intArray
field_74750_a, data
field_74751_a, data
field_74752_a, data
field_74753_a, data
field_74754_a, data
field_74755_a, data
field_74756_a, data
field_74784_a, tagMap
field_74816_c, languageList
field_74817_a, instance
field_74839_a, localizedName
field_74845_a, errorObjects
field_74885_f, coordBaseMode
field_74886_g, componentType
field_74887_e, boundingBox
field_74896_a, villagersSpawned
field_74909_b, isTallHouse
field_74910_c, tablePosition
field_74913_b, isRoofAccessible
field_74917_c, hasMadeChest
field_74926_d, lastPlaced
field_74928_c, terrainType
field_74929_a, biomeProvider
field_74930_j, pendingRoads
field_74931_h, structureVillageWeightedPieceList
field_74932_i, pendingHouses
field_74934_a, length
field_74936_d, horizontalPos
field_74937_b, height
field_74938_c, depth
field_74939_a, width
field_74940_h, hasPlacedChest
field_74942_n, cobblestoneSelector
field_74945_j, placedTrap1
field_74946_k, placedTrap2
field_74947_h, placedMainChest
field_74948_i, placedHiddenChest
field_74949_a, connectedRooms
field_74952_b, isMultipleFloors
field_74953_a, corridorDirection
field_74955_d, sectionCount
field_74956_b, hasSpiders
field_74957_c, spawnerPlaced
field_74958_a, hasRails
field_74967_d, pendingChildren
field_74968_b, primaryWeights
field_74969_c, secondaryWeights
field_74970_a, lastPlaced
field_74972_a, fillSeed
field_74976_a, hasSpawner
field_74993_a, steps
field_74995_d, rightLow
field_74996_b, leftLow
field_74997_c, leftHigh
field_74999_h, rightHigh
field_75002_c, hasMadeChest
field_75005_a, hasSpawner
field_75008_c, isLargeRoom
field_75013_b, roomType
field_75019_b, expandsX
field_75020_c, expandsZ
field_75024_a, source
field_75025_b, strongholdPortalRoom
field_75026_c, pendingChildren
field_75027_a, lastPlaced
field_75038_b, rand
field_75039_c, world
field_75040_a, range
field_75046_d, rs
field_75053_d, structureMap
field_75054_f, size
field_75055_e, VILLAGE_SPAWN_BIOMES
field_75056_f, ranBiomeCheck
field_75057_g, structureCoords
field_75060_e, spawnList
field_75061_e, BIOMELIST
field_75074_b, boundingBox
field_75075_a, components
field_75076_c, hasMoreThanTwoComponents
field_75087_d, villagePiecesLimit
field_75088_b, villagePieceWeight
field_75089_c, villagePiecesSpawned
field_75090_a, villagePieceClass
field_75096_f, flySpeed
field_75097_g, walkSpeed
field_75098_d, isCreativeMode
field_75099_e, allowEdit
field_75100_b, isFlying
field_75101_c, allowFlying
field_75102_a, disableDamage
field_75123_d, foodTimer
field_75124_e, prevFoodLevel
field_75125_b, foodSaturationLevel
field_75126_c, foodExhaustionLevel
field_75127_a, foodLevel
field_75148_f, playerList
field_75149_d, listeners
field_75150_e, transactionID
field_75151_b, inventorySlots
field_75152_c, windowId
field_75153_a, inventoryItemStacks
field_75154_f, numRows
field_75155_e, lowerChestInventory
field_75158_e, tileFurnace
field_75160_f, craftResult
field_75161_g, world
field_75162_e, craftMatrix
field_75167_g, enchantLevels
field_75168_e, tableInventory
field_75169_l, rand
field_75172_h, world
field_75176_f, merchantInventory
field_75177_g, world
field_75178_e, merchant
field_75179_f, craftResult
field_75180_g, isLocalWorld
field_75181_e, craftMatrix
field_75186_f, slot
field_75188_e, tileBrewingStand
field_75191_d, instancesLimit
field_75192_b, pieceWeight
field_75193_c, instancesSpawned
field_75194_a, pieceClass
field_75203_d, strongComponentType
field_75204_e, STRONGHOLD_STONES
field_75205_b, PIECE_WEIGHTS
field_75206_c, structurePieceList
field_75207_a, totalWeight
field_75221_f, yPos
field_75222_d, slotNumber
field_75223_e, xPos
field_75224_c, inventory
field_75225_a, slotIndex
field_75228_b, removeCount
field_75229_a, player
field_75231_g, removeCount
field_75232_b, player
field_75233_a, merchantInventory
field_75234_h, merchant
field_75237_g, amountCrafted
field_75238_b, player
field_75239_a, craftMatrix
field_75254_a, mutexBits
field_75255_d, idleTime
field_75256_b, lookX
field_75257_c, lookZ
field_75258_a, idleEntity
field_75259_d, playTime
field_75260_b, targetVillager
field_75261_c, speed
field_75262_a, villager
field_75263_d, randPosY
field_75264_e, randPosZ
field_75265_b, speed
field_75266_c, randPosX
field_75267_a, creature
field_75268_b, creeperAttackTarget
field_75269_a, swellingCreeper
field_75271_b, isSitting
field_75272_a, tameable
field_75273_a, entity
field_75274_b, frontDoor
field_75275_a, entity
field_75276_a, villager
field_75278_f, pitch
field_75279_g, yaw
field_75280_d, targetY
field_75281_e, targetZ
field_75282_b, speed
field_75283_c, targetX
field_75284_a, temptedEntity
field_75285_l, scaredByPlayerMovement
field_75287_j, isRunning
field_75289_h, temptingPlayer
field_75290_i, delayTemptCounter
field_75291_d, tookGolemRose
field_75292_b, ironGolem
field_75293_c, takeGolemRoseTick
field_75294_a, villager
field_75297_f, shouldCheckSight
field_75298_g, targetUnseenTicks
field_75299_d, taskOwner
field_75301_b, targetSearchStatus
field_75302_c, targetSearchDelay
field_75303_a, nearbyOnly
field_75304_b, villageAgressorTarget
field_75305_a, irongolem
field_75306_g, sorter
field_75307_b, targetClass
field_75308_c, targetChance
field_75309_a, targetEntity
field_75310_g, tameable
field_75312_a, entityCallsForHelp
field_75313_b, attacker
field_75314_a, tameable
field_75315_b, attacker
field_75316_a, tameable
field_75318_f, seeTime
field_75320_d, rangedAttackTime
field_75321_e, entityMoveSpeed
field_75322_b, entityHost
field_75323_c, attackTarget
field_75325_h, maxRangedAttackTime
field_75326_b, leapTarget
field_75327_c, leapMotionY
field_75328_a, leaper
field_75329_f, watchedClass
field_75330_d, lookTime
field_75331_e, chance
field_75332_b, entity
field_75333_c, maxDistance
field_75334_a, closestEntity
field_75335_b, villager
field_75336_f, followSpeed
field_75337_g, petPathfinder
field_75338_d, tameable
field_75339_e, owner
field_75340_b, maxDist
field_75341_c, minDist
field_75342_a, world
field_75343_h, timeToRecalcPath
field_75344_i, oldWaterCost
field_75345_d, delayCounter
field_75346_b, parentAnimal
field_75347_c, moveSpeed
field_75348_a, childAnimal
field_75350_f, hasStoppedDoorInteraction
field_75351_g, entityPositionX
field_75356_a, entity
field_75357_h, entityPositionZ
field_75358_j, previousBreakProgress
field_75359_i, breakingTime
field_75360_j, closeDoorTemporisation
field_75361_i, closeDoor
field_75367_f, world
field_75368_d, shelterZ
field_75369_e, movementSpeed
field_75370_b, shelterX
field_75371_c, shelterY
field_75372_a, creature
field_75373_a, entity
field_75374_f, path
field_75375_g, navigation
field_75376_d, closestLivingEntity
field_75378_b, farSpeed
field_75379_c, nearSpeed
field_75380_a, entity
field_75383_d, minPlayerDistance
field_75384_e, timeoutCounter
field_75385_b, player
field_75386_c, world
field_75387_a, wolf
field_75390_d, animal
field_75391_e, targetMate
field_75392_b, spawnBabyDelay
field_75393_c, moveSpeed
field_75394_a, world
field_75395_b, villager
field_75396_c, lookTime
field_75397_a, ironGolem
field_75408_d, attackCountdown
field_75409_b, entity
field_75410_c, target
field_75411_a, world
field_75415_f, doorList
field_75416_d, doorInfo
field_75417_e, isNocturnal
field_75418_b, movementSpeed
field_75419_c, path
field_75420_a, entity
field_75421_d, insidePosZ
field_75422_b, doorInfo
field_75423_c, insidePosX
field_75424_a, entity
field_75425_f, speed
field_75426_g, maxTargetDistance
field_75427_d, movePosY
field_75428_e, movePosZ
field_75429_b, targetEntity
field_75430_c, movePosX
field_75431_a, creature
field_75432_d, movePosZ
field_75433_e, movementSpeed
field_75434_b, movePosX
field_75435_c, movePosY
field_75436_a, creature
field_75437_f, longMemory
field_75438_g, path
field_75439_d, attackTick
field_75440_e, speedTowardsTarget
field_75441_b, attacker
field_75443_a, world
field_75445_i, delayCounter
field_75448_d, world
field_75449_e, matingTimeout
field_75450_b, villager
field_75451_c, mate
field_75452_a, village
field_75453_d, z
field_75454_e, speed
field_75455_b, x
field_75456_c, y
field_75457_a, entity
field_75459_b, entity
field_75465_a, staticVector
field_75475_f, lastActivityTimestamp
field_75476_g, isDetachedFromVillageFlag
field_75482_h, doorOpeningRestrictionCounter
field_75510_g, totalTicks
field_75511_d, speed
field_75512_e, pathSearchRange
field_75513_b, world
field_75514_c, currentPath
field_75515_a, entity
field_75520_h, ticksAtLastPos
field_75521_i, lastPosCheck
field_75524_b, seenEntities
field_75525_c, unseenEntities
field_75526_a, entity
field_75531_f, village
field_75532_g, spawnX
field_75533_d, siegeCount
field_75534_e, nextSpawnTime
field_75535_b, hasSetupSiege
field_75536_c, siegeState
field_75537_a, world
field_75538_h, spawnY
field_75539_i, spawnZ
field_75552_d, villageList
field_75553_e, tickCounter
field_75554_b, villagerPositionsList
field_75555_c, newDoors
field_75556_a, world
field_75580_f, lastAddDoorTimestamp
field_75581_g, tickCounter
field_75582_d, center
field_75583_e, villageRadius
field_75584_b, villageDoorInfoList
field_75585_c, centerHelper
